Year,Month,Site,Type,Easting,Northing,PM10,PM10_modelled,Hurs,Psl,Rainfall,SfcWind,Sun,Tas,NDVI,UR,PopDen,nearest_road_distance
2020,2,Paisley Gordon Street,Roadside,248316.83,663615.52,9.282758621,7.689182,85.19780436,998.5267168,299.4597054,5.592799868,60.32919304,5.317409872,0.50623928,Rural Areas,0.004330363,13.50052293
2020,2,Paisley St James Street,Roadside,248174.75,664319.96,NA,7.913023,85.17599505,998.5036963,296.7113151,5.540130518,59.77753027,5.346241132,0.47068148,Rural Areas,0.002787924,7.873088614
2020,2,Perth Atholl Street,Roadside,311577.28,723931.02,8.775862069,7.789075,83.90520666,997.1613103,166.1015778,4.696592926,93.562173,4.320989672,0.55772052,Rural Areas,0.005096803,7.541035454
2020,2,Perth Crieff,Roadside,286363,721614,7.531034483,7.486306,85.4264767,997.2665293,219.6351052,6.345852398,79.79751183,3.710358634,0.57756912,Rural Areas,0.003006287,8.087489738
2020,2,Perth High Street,Roadside,311680.93,723624.9,NA,7.789075,83.90520666,997.1613103,166.1015778,4.696592926,93.562173,4.320989672,0.48640672,Rural Areas,0.005096803,319.1852353
2020,2,Perth Muirton,Rest,310659.25,725658.62,5.486206897,7.795609,83.76825555,997.1213438,141.8808918,4.382437567,93.78324642,3.816252292,0.57231184,Rural Areas,0.003069446,438.0899472
2020,2,Renfrew Cockels Loan,Roadside,250464,665933,NA,9.113013,84.39064315,998.5026643,256.997649,5.840859721,59.06115188,4.966247614,0.63216796,Large Urban Areas,0.00096176,26.41545805
2020,2,Renfrew Johnston,Roadside,242983.8,663178.1,8.34137931,7.504619,86.47151361,998.4495079,335.5989747,4.989694017,62.28359395,4.808575116,0.5633068,Rural Areas,0.001706538,10.57148928
2020,2,South Ayrshire Ayr Harbour,Roadside,233617.25,622746.05,NA,6.415796,81.49770048,999.2285546,198.8732606,8.608023915,51.74238107,5.752870531,0.66729324,Rural Areas,0.003345876,314.4604262
2020,2,South Ayrshire Ayr High St,Roadside,233720.43,622114.8,NA,6.415796,81.49770048,999.2285546,198.8732606,8.608023915,51.74238107,5.752870531,0.66729324,Rural Areas,0.003345876,20.8577063
2020,2,South Lanarkshire Blantyre,Roadside,268916,657605,7.896551724,8.484212,85.0363811,998.7118378,241.6347582,4.722093935,65.98781972,4.559597648,0.51203636,Other Urban Areas,0.00452332,11.11249079
2020,2,South Lanarkshire Cambuslang,Kerbside,264319,660519,10.36206897,8.329157,84.58330946,998.6630607,253.5701912,4.627335792,65.10323889,4.972864873,0.48920684,Large Urban Areas,0.003145921,7.878133166
2020,2,South Lanarkshire East Kilbride,Roadside,264384.55,655669.44,7.254545455,8.160675,84.96435748,998.7586957,284.5610697,6.138909585,63.55360204,4.186938524,0.65401112,Rural Areas,0.003901808,4.914430819
2020,2,South Lanarkshire Hamilton,Roadside,272298,655289,9.110344828,9.002822,85.29583693,998.7361782,245.1563617,4.161289551,67.10342342,4.548461661,0.58125728,Other Urban Areas,0.002279447,6.74367849
2020,2,South Lanarkshire Lanark,Kerbside,288427.04,643700.54,8.031034483,7.465542,88.25949614,998.9308832,208.7339815,9.055513691,65.8306022,3.533155953,0.63009528,Rural Areas,0.002321814,3.606069758
2020,2,South Lanarkshire Raith Interchange 2,Roadside,271063.1,658087,8.527586207,10.81268,84.55974721,998.6792397,228.4833115,4.164763707,66.68006237,4.784690914,0.55707156,Rural Areas,0.000335911,35.00838955
2020,2,South Lanarkshire Rutherglen,Roadside,261113.75,661690.5,9.827586207,9.283712,84.02216313,998.6443165,261.0660738,4.944050688,63.30850486,5.102265418,0.42726656,Rural Areas,0.00416034,10.42225267
2020,2,South Lanarkshire Uddingston,Roadside,269657,660305.7,9.851724138,8.51042,84.75094611,998.6457566,231.2248667,4.635476516,66.74802357,4.734641688,0.59598408,Other Urban Areas,0.002997314,7.476428806
2020,2,Stirling Craig's Roundabout,Roadside,279955,693012,8.010344828,7.633842,85.10745655,997.726663,233.0977737,5.906493602,80.0966414,5.045051033,0.46044808,Other Urban Areas,0.003521863,23.09566273
2020,2,West Dunbartonshire Clydebank,Roadside,249721.28,672046.49,8.020689655,7.610648,86.08115725,998.3076746,260.7254121,6.539822624,61.82284503,4.525084571,0.64452016,Rural Areas,0.003155807,29.32199251
2020,2,West Lothian Broxburn,Roadside,308314.04,672230.25,9.979310345,9.635822,84.13423894,998.0867089,171.6041512,6.622963816,75.52840795,4.384256349,0.52011148,Rural Areas,0.002250195,7.21704839
2020,2,West Lothian Linlithgow High Street 2,Roadside,300419.7,677120.9,7.965517241,8.515758,85.08070699,998.0137538,217.8343694,7.509209873,79.29439538,4.669985256,0.46249516,Other Urban Areas,0.001376314,6.003113457
2020,2,West Lothian Newton,Roadside,309258,677728.99,13.264,10.32554,84.57729452,997.9951417,177.7631651,8.207275673,76.8209447,4.300308734,0.55697716,Rural Areas,7.68E-05,5.755533574
2020,3,Aberdeen Anderson Dr,Roadside,392504.39,804189.75,12.13870968,8.178943,72.06811546,1011.217175,14.25687067,6.026500447,145.2453968,5.796588615,0.45491296,Large Urban Areas,0.005043652,14.49298793
2020,3,Aberdeen Errol Place,Rest,394395.8,807391.98,10.34516129,8.119581,71.94379488,1011.191885,13.54708735,6.179018856,147.7512658,6.011131737,0.36970588,Large Urban Areas,0.006856933,76.62294631
2020,3,Aberdeen King Street,Roadside,394333,808770,12.49354839,8.027124,72.13634716,1011.181141,13.86370267,6.045634381,148.1667709,6.04939323,0.53385144,Large Urban Areas,0.003619307,9.599338545
2020,3,Aberdeen Market Street 2,Roadside,394551.62,805673.18,13.03548387,8.728048,72.28176489,1011.212473,12.82195222,6.16661929,148.4438975,6.020990152,0.22482038,Large Urban Areas,0.003417075,7.363513475
2020,3,Aberdeen Union Street Roadside,Roadside,393655.92,805967.6,11.29032258,8.218629,72.0147299,1011.210299,13.66157879,6.045467064,146.836478,5.92120709,0.27746032,Large Urban Areas,0.007883783,13.61053035
2020,3,Aberdeen Wellington Road,Roadside,394410.99,804813.2,14.46451613,8.13949,72.57077993,1011.221745,13.20852494,6.51535991,147.9553847,5.849734797,0.42813576,Large Urban Areas,0.003963479,9.754705711
2020,3,Alloa A907,Roadside,288689,693068,11.10645161,8.504625,80.10413894,1012.442783,64.32529518,5.036889459,116.2410938,5.883844913,0.44234416,Other Urban Areas,0.003657907,2.820852372
2020,3,Angus Forfar Glamis Road,Roadside,345249,750386,10.86774194,8.584554,77.65556759,1011.76904,31.67842582,4.599174194,135.3893791,5.135541225,0.46868196,Rural Areas,0.003200968,13.91187362
2020,3,Auchencorth Moss,Rest,322165.87,656128.11,6.84516129,6.478966,80.08128449,1012.743443,71.69166342,5.664148401,113.9932674,4.577679868,0.5393628,Rural Areas,1.31E-05,1330.025786
2020,3,Dundee Broughty Ferry Road,Industrial,341970.73,730976.51,12.54516129,7.58328,76.70916491,1011.995037,24.08632546,4.653801396,140.7514979,6.517379802,0.37527592,Rural Areas,0.003589741,11.47388376
2020,3,Dundee Lochee Road,Kerbside,338859.24,730774.79,15.41290323,7.712846,76.85950842,1011.992865,23.46868361,5.093250493,139.8157553,5.9569119,0.45984784,Rural Areas,0.00690036,3.659449659
2020,3,Dundee Mains Loan,Rest,340970.55,731892.31,8.329032258,7.940157,76.6778662,1011.984853,25.35061952,5.213933459,139.5699084,6.072900502,0.48384672,Rural Areas,0.007024925,215.8970495
2020,3,Dundee Meadowside,Roadside,340243.04,730658.37,14.47096774,8.177032,76.71009374,1011.994022,24.78987311,4.652681772,140.7712593,6.444609503,0.39970436,Rural Areas,0.005301468,5.225675715
2020,3,Dundee Seagate,Kerbside,340486.33,730446.2,13.82580645,8.177032,76.71009374,1011.994022,24.78987311,4.652681772,140.7712593,6.444609503,0.23973284,Rural Areas,0.005301468,6.829277012
2020,3,Dundee Whitehall Street,Roadside,340277.72,730154.91,9.883870968,8.177032,76.71009374,1011.994022,24.78987311,4.652681772,140.7712593,6.444609503,0.23973284,Rural Areas,0.005301468,72.37791012
2020,3,E Ayrshire Kilmarnock St Marnock St,Roadside,242742,637705,11.8125,7.180686,79.43259151,1012.945182,60.14590478,4.390845072,90.85366786,6.493034483,0.4105166,Other Urban Areas,0.002724441,8.746726285
2020,3,East Dunbartonshire Bearsden,Roadside,254271.48,672072.75,10.59032258,7.70021,81.65872264,1012.620566,77.18475367,4.839711691,101.3812007,5.723263314,0.50882464,Rural Areas,0.002982085,9.571084396
2020,3,East Dunbartonshire Bishopbriggs,Roadside,260995.7,670132.48,11.97741935,8.152117,81.2973995,1012.687162,72.87167908,4.715766561,99.3241377,5.763908061,0.48972144,Rural Areas,0.002702925,9.929695603
2020,3,East Dunbartonshire Kirkintilloch,Roadside,265683.75,673520.86,12.31290323,8.14538,81.66221229,1012.663,74.41691556,4.592607455,101.9408896,5.61542131,0.48944128,Rural Areas,0.003030127,9.422364395
2020,3,East Dunbartonshire Milngavie,Roadside,255325.27,674115.52,15.20967742,7.405385,82.27422035,1012.603748,85.99622819,4.495494087,103.7324586,5.706164361,0.56039796,Rural Areas,0.002726976,9.562910204
2020,3,East Lothian Musselburgh N High St,Roadside,333941,672836,10.3,9.540622,79.40146772,1012.573616,42.68986625,5.756951792,129.8804331,6.403652128,0.4792844,Large Urban Areas,0.004724132,11.03844802
2020,3,Edinburgh Currie,Rest,317575.4,667874.3,8.980645161,8.93815,78.9627795,1012.562187,60.81304025,5.266185206,118.1654497,5.66133388,0.47015728,Large Urban Areas,0.00254727,367.6985473
2020,3,Edinburgh Glasgow Road,Roadside,313101,672651,15.76551724,10.03442,78.46403816,1012.499233,47.24881281,4.737225505,123.2550571,5.976615404,0.39275896,Rural Areas,0.000118929,7.179777766
2020,3,Edinburgh Nicolson Street,Roadside,326150,673046,12.77096774,9.184208,77.20327303,1012.533249,40.39699509,6.335606912,125.0333736,6.41071557,0.501318,Large Urban Areas,0.008688198,7.022324952
2020,3,Edinburgh Queen Street,Roadside,324825.48,674079.54,NA,9.396069,77.20674508,1012.515436,42.39471103,6.168025397,125.6719135,6.443984076,0.32924064,Rural Areas,0.008817264,15.17135145
2020,3,Edinburgh Queensferry Road,Roadside,318734.92,674931.5,16.11290323,9.954748,77.6086384,1012.493035,41.27767996,5.671275537,123.6610473,6.106435894,0.5921722,Rural Areas,0.003895127,8.259895052
2020,3,Edinburgh Salamander St,Roadside,327613.24,676342.55,12.25,10.34377,78.50068938,1012.508701,37.20832642,6.884697427,131.1305923,6.47128069,0.32865164,Rural Areas,0.005985509,7.082331756
2020,3,Edinburgh St John's Road,Kerbside,320079.88,672902.79,12.9516129,9.413976,77.11888881,1012.518715,39.12770694,5.317349116,122.1621177,6.289978258,0.44514796,Rural Areas,0.004297246,14.36624253
2020,3,Edinburgh St Leonards,Rest,326264.3,673136.49,9.825806452,9.184208,77.20327303,1012.533249,40.39699509,6.335606912,125.0333736,6.41071557,0.501318,Rural Areas,0.008688198,44.11561169
2020,3,Edinburgh Tower Street,Roadside,327459.8,676530.8,8.729032258,10.34377,78.50068938,1012.508701,37.20832642,6.884697427,131.1305923,6.47128069,0.32865164,Rural Areas,0.005985509,90.90101946
2020,3,Falkirk Banknock,Roadside,277247,679027,10.47419355,7.669848,80.93459094,1012.579427,96.52096579,4.731653344,116.7449604,5.351189186,0.57042708,Rural Areas,0.00017564,6.806042503
2020,3,Falkirk Graham's Road,Roadside,288822,680241,NA,8.432256,79.62819107,1012.528748,76.23576332,4.53687772,121.0048592,6.035399961,0.44072712,Rural Areas,0.002296989,18.15367331
2020,3,Falkirk Grangemouth MC,Rest,292818.05,682006.92,NA,8.811444,79.14681775,1012.485705,72.35019595,4.79225191,121.7323219,6.439391907,0.32766978,Rural Areas,0.000479467,43.16050621
2020,3,Falkirk Haggs,Roadside,278977,679271,12.90714286,9.079359,80.83253762,1012.577204,95.88430371,4.568684245,117.7793243,5.474525889,0.5618882,Other Urban Areas,0.001164832,6.344912512
2020,3,Falkirk Hope St,Roadside,288688.39,680219.33,11.66129032,8.432256,79.62819107,1012.528748,76.23576332,4.53687772,121.0048592,6.035399961,0.44072712,Rural Areas,0.002296989,9.767545758
2020,3,Falkirk Main St Bainsford,Roadside,288563.7,681516.1,13.12580645,8.406456,79.66832762,1012.52083,76.15701988,4.528172466,121.8326526,6.032599655,0.4519624,Other Urban Areas,0.003806513,7.609453912
2020,3,Falkirk West Bridge Street,Roadside,288457,680064,NA,8.432256,79.62819107,1012.528748,76.23576332,4.53687772,121.0048592,6.035399961,0.44072712,Other Urban Areas,0.002296989,7.354256285
2020,3,Fife Cupar,Roadside,337369.34,714578.52,14.09032258,8.546121,78.3673477,1012.170857,26.17687768,4.192438532,130.651525,5.931247443,0.49014788,Rural Areas,0.002975248,6.010415946
2020,3,Fife Dunfermline,Roadside,309924.49,687724.72,10.43548387,9.110738,78.86466983,1012.396088,68.64692951,6.767337171,122.412433,5.53820371,0.5449,Rural Areas,0.002801765,11.15464231
2020,3,Fife Kirkcaldy,Roadside,329143.57,692986.35,10.63870968,7.239916,79.34992001,1012.39238,36.48832681,6.854600182,131.3766409,6.35841458,0.3903038,Rural Areas,0.002023417,11.68128734
2020,3,Fife Rosyth,Roadside,311770.51,683501.59,11.22580645,9.169606,78.58379903,1012.41076,47.62177831,6.317622312,123.2606197,6.125364974,0.50615096,Rural Areas,0.003568482,10.58146139
2020,3,Glasgow Abercromby Street,Roadside,260421.31,664179.65,NA,8.888112,79.25106154,1012.76613,77.65520296,3.803282001,100.7561697,6.662843958,0.406528,Rural Areas,0.005323854,5.364922366
2020,3,Glasgow Anderston,Rest,257940.81,665497.95,NA,10.47632,79.52551745,1012.734033,69.5481795,4.12024192,100.006592,6.686810307,0.28353712,Rural Areas,0.007657156,46.64159378
2020,3,Glasgow Broomhill,Roadside,255030.58,667194.37,11.20645161,8.425412,79.86360904,1012.689096,66.18764947,4.363853046,98.95104722,6.368983555,0.51154,Rural Areas,0.007881833,11.13139765
2020,3,Glasgow Burgher St,Roadside,262549.48,664168.91,11.87419355,8.542207,79.31322858,1012.773844,74.55013004,3.757191637,100.892204,6.510566228,0.44126224,Rural Areas,0.0034253,8.538160264
2020,3,Glasgow Byres Road,Roadside,256526.91,666936.95,14.79354839,8.621157,79.77447391,1012.712907,66.32852046,4.219576785,99.66629299,6.533524897,0.343439,Rural Areas,0.009129686,9.448460622
2020,3,Glasgow Dumbarton Road,Roadside,255030,666608,12.64516129,8.903801,79.83160681,1012.701483,69.11448911,4.136330139,99.80608191,6.507575969,0.3835126,Large Urban Areas,0.011648075,9.621623143
2020,3,Glasgow High Street,Roadside,260014.1,665348.9,14.15806452,10.13053,79.36835305,1012.754757,78.70350937,4.193532476,99.78097027,6.459831487,0.40121392,Large Urban Areas,0.005464461,13.7337869
2020,3,Glasgow Kerbside,Kerbside,258713.92,665194.51,14.76451613,9.950081,79.45492779,1012.742054,70.59489836,4.238149165,99.71949025,6.606831972,0.34038812,Rural Areas,0.004372748,286.6771733
2020,3,Glasgow Nithsdale Road,Roadside,257886.88,662669.31,NA,8.291381,79.59028946,1012.765499,82.65764822,3.850949256,101.7548249,6.29434668,0.37329464,Rural Areas,0.007121622,9.431613068
2020,3,Glasgow Townhead,Rest,259692.6,665899.13,10.45806452,8.836711,79.43219513,1012.748996,75.60353894,4.157766991,99.91384964,6.58714911,0.40121392,Rural Areas,0.008851289,286.2007658
2020,3,Glasgow Waulkmillglen Reservoir,Rest,252455.25,658157.36,8.735714286,7.221135,81.34257866,1012.767586,121.6971798,3.827732661,104.4752795,5.843697283,0.54162504,Rural Areas,0.000760405,703.3625679
2020,3,Grangemouth,Industrial,293829.88,681020.65,11.44482759,8.379982,79.17386308,1012.487337,73.14665915,4.878332196,121.5745429,6.435206724,0.3573742,Rural Areas,0.002708321,276.6920559
2020,3,Inverclyde Greenock A8,Roadside,229331.5,675714.7,12.91290323,6.403448,79.28501556,1012.429378,123.1634379,5.436868181,98.49779891,6.146395565,0.44831844,Other Urban Areas,0.003067665,2.984158052
2020,3,Inverness,Roadside,265708.85,845668.85,10.34642857,6.184689,76.38867793,1010.509764,33.02058468,3.625586337,100.4303959,5.826780569,0.4266384,Rural Areas,0.003224405,9.161786596
2020,3,N Lanarkshire Airdrie Kenilworth Dr,Roadside,277385.6,665831.3,14.42068966,8.88904,80.60463549,1012.730359,62.23462826,5.397413042,104.0993538,5.131460774,0.45687704,Other Urban Areas,0.003552469,14.81314762
2020,3,N Lanarkshire Chapelhall,Roadside,278168.64,663115.23,11.42758621,9.326022,80.68542265,1012.743988,67.19682599,5.078319581,104.071356,5.308089115,0.48828836,Rural Areas,0.000466173,3.193975307
2020,3,N Lanarkshire Coatbridge Sunnyside Rd,Roadside,273054,665234.7,NA,8.545942,80.3658422,1012.748104,52.87322022,4.694457079,103.2531935,5.540868176,0.41040884,Other Urban Areas,0.003255365,11.55067351
2020,3,N Lanarkshire Coatbridge Whifflet,Rest,273674.95,663927.14,8.583870968,9.337704,79.92620496,1012.767764,58.73504031,4.537569337,102.0993554,5.676318237,0.43005012,Rural Areas,0.004108641,16.13114014
2020,3,N Lanarkshire Croy,Roadside,272770.4,675740.3,6.9,7.691012,80.87704674,1012.633195,97.48142607,4.737623788,105.655945,5.531940143,0.52978436,Other Urban Areas,0.001135502,9.039749229
2020,3,N Lanarkshire Kirkshaws,Roadside,272522.8,663029.8,10.72580645,9.009484,80.02442949,1012.770953,58.8880072,4.349980316,102.3735818,5.75634152,0.47137236,Other Urban Areas,0.005176738,32.05366888
2020,3,N Lanarkshire Moodiesburn,Roadside,269929,670386,NA,8.147709,81.33390176,1012.702069,77.90937874,4.681061161,102.1712547,5.503463583,0.55710512,Other Urban Areas,0.002687055,11.22300763
2020,3,N Lanarkshire Motherwell,Roadside,275540.87,656789.09,12.57419355,8.834129,80.42944364,1012.820853,80.69651774,3.919642173,103.8327564,5.675441989,0.48160068,Rural Areas,0.002833175,81.53773543
2020,3,N Lanarkshire Motherwell Adele St,Roadside,275642.3,656147.7,NA,8.834129,80.42944364,1012.820853,80.69651774,3.919642173,103.8327564,5.675441989,0.47824484,Large Urban Areas,0.002833175,7.076146906
2020,3,N Lanarkshire Motherwell Civic Centre,Rest,275813.6,656235.48,NA,8.834129,80.42944364,1012.820853,80.69651774,3.919642173,103.8327564,5.675441989,0.47824484,Rural Areas,0.002833175,34.31780023
2020,3,N Lanarkshire Shawhead Coatbridge,Roadside,273411,662997,10.65806452,10.70072,79.84012016,1012.777963,60.78405145,4.214517917,102.3470885,5.848555486,0.46297308,Other Urban Areas,0.00077988,19.7483369
2020,3,N Lanarkshire Uddingston New Edinburgh Rd,Roadside,269145.6,661499.7,NA,10.45797,80.16661375,1012.798816,62.17605836,3.565579015,103.349154,6.103850747,0.55640068,Large Urban Areas,0.003144516,19.34483261
2020,3,North Ayrshire Irvine High St,Kerbside,232142,638892,15.53225806,6.47563,79.27279118,1012.896031,73.17164983,5.745828037,96.27678933,6.436859897,0.44918836,Other Urban Areas,0.002810368,142.8479924
2020,3,Paisley Gordon Street,Roadside,248316.83,663615.52,11.94193548,7.689182,80.8168219,1012.677063,97.91361967,4.133275747,102.3209775,6.575630587,0.50490048,Rural Areas,0.004330363,13.50052293
2020,3,Paisley St James Street,Roadside,248174.75,664319.96,NA,7.913023,80.71966077,1012.665251,96.11099355,4.109065488,101.6967717,6.605703466,0.47178868,Rural Areas,0.002787924,7.873088614
2020,3,Perth Atholl Street,Roadside,311577.28,723931.02,12.96129032,7.789075,78.89717009,1012.133313,35.96882339,3.589897773,132.7989086,5.983352496,0.4976568,Rural Areas,0.005096803,7.541035454
2020,3,Perth Crieff,Roadside,286363,721614,9.789285714,7.486306,80.58047103,1012.193978,71.16469285,4.94206695,121.721567,5.163364621,0.5265724,Rural Areas,0.003006287,8.087489738
2020,3,Perth High Street,Roadside,311680.93,723624.9,NA,7.789075,78.89717009,1012.133313,35.96882339,3.589897773,132.7989086,5.983352496,0.44416212,Rural Areas,0.005096803,319.1852353
2020,3,Perth Muirton,Rest,310659.25,725658.62,7.106451613,7.795609,78.81867781,1012.110782,40.52460881,3.405210749,132.1219519,5.831680379,0.53131412,Rural Areas,0.003069446,438.0899472
2020,3,Renfrew Cockels Loan,Roadside,250464,665933,NA,9.113013,80.47896573,1012.667575,76.75395069,4.316322451,99.94168558,6.285100385,0.56646384,Large Urban Areas,0.00096176,26.41545805
2020,3,Renfrew Johnston,Roadside,242983.8,663178.1,12.27096774,7.504619,82.03124867,1012.649221,109.8621803,3.836186996,108.013144,6.061854876,0.49646784,Rural Areas,0.001706538,10.57148928
2020,3,South Ayrshire Ayr Harbour,Roadside,233617.25,622746.05,NA,6.415796,78.684947,1013.048879,72.37762914,5.933756599,99.01813456,6.367149454,0.44100104,Rural Areas,0.003345876,314.4604262
2020,3,South Ayrshire Ayr High St,Roadside,233720.43,622114.8,NA,6.415796,78.684947,1013.048879,72.37762914,5.933756599,99.01813456,6.367149454,0.44100104,Rural Areas,0.003345876,20.8577063
2020,3,South Lanarkshire Blantyre,Roadside,268916,657605,11.99285714,8.484212,80.48897018,1012.837975,74.41524262,3.484925781,104.4950616,5.902882991,0.49141516,Other Urban Areas,0.00452332,11.11249079
2020,3,South Lanarkshire Cambuslang,Kerbside,264319,660519,14.6,8.329157,80.17369092,1012.816595,71.77131131,3.405416527,103.5822933,6.270498657,0.40813644,Large Urban Areas,0.003145921,7.878133166
2020,3,South Lanarkshire East Kilbride,Roadside,264384.55,655669.44,12.11612903,8.160675,80.4881284,1012.856556,94.24533588,4.408215596,102.9217528,5.406235575,0.56961648,Rural Areas,0.003901808,4.914430819
2020,3,South Lanarkshire Hamilton,Roadside,272298,655289,13.57096774,9.002822,80.64654064,1012.838132,74.14946856,3.169152581,106.1655547,5.947015786,0.4507756,Other Urban Areas,0.002279447,6.74367849
2020,3,South Lanarkshire Lanark,Kerbside,288427.04,643700.54,12.51935484,7.465542,83.46922227,1012.917205,76.90467261,6.461767468,101.6434505,4.806127328,0.60050484,Rural Areas,0.002321814,3.606069758
2020,3,South Lanarkshire Raith Interchange 2,Roadside,271063.1,658087,10.86333333,10.81268,79.99634803,1012.818284,82.16532478,3.167788821,104.4846598,6.183032469,0.48465088,Rural Areas,0.000335911,35.00838955
2020,3,South Lanarkshire Rutherglen,Roadside,261113.75,661690.5,14.69354839,9.283712,79.75553717,1012.80056,78.3150937,3.626415051,102.5394871,6.33503015,0.48466204,Rural Areas,0.00416034,10.42225267
2020,3,South Lanarkshire Uddingston,Roadside,269657,660305.7,13.12580645,8.51042,80.20807696,1012.807424,65.61839006,3.463567313,103.662442,6.102943844,0.58485916,Other Urban Areas,0.002997314,7.476428806
2020,3,Stirling Craig's Roundabout,Roadside,279955,693012,10.42258065,7.633842,80.26624411,1012.400535,69.20677534,4.564549433,122.1612802,6.42308535,0.37462904,Other Urban Areas,0.003521863,23.09566273
2020,3,West Dunbartonshire Clydebank,Roadside,249721.28,672046.49,10.1,7.610648,81.72510527,1012.58467,85.40713752,4.897505815,101.3313632,5.644500948,0.5763974,Rural Areas,0.003155807,29.32199251
2020,3,West Lothian Broxburn,Roadside,308314.04,672230.25,12.87419355,9.635822,78.7295348,1012.497343,58.56400169,5.010936761,122.8627961,5.805688877,0.4978408,Rural Areas,0.002250195,7.21704839
2020,3,West Lothian Linlithgow High Street 2,Roadside,300419.7,677120.9,10.95357143,8.515758,80.0267085,1012.477704,71.09540645,5.531897791,124.3608067,5.940527651,0.46817088,Other Urban Areas,0.001376314,6.003113457
2020,3,West Lothian Newton,Roadside,309258,677728.99,15.45555556,10.32554,79.29826619,1012.451667,62.55899199,6.242162708,123.4056215,5.582621467,0.52103928,Rural Areas,7.68E-05,5.755533574
2020,4,Aberdeen Anderson Dr,Roadside,392504.39,804189.75,13.25172414,8.178943,70.43863898,1017.918891,8.766510354,4.381958842,223.9684937,7.719227577,0.47331608,Large Urban Areas,0.005043652,14.49298793
2020,4,Aberdeen Errol Place,Rest,394395.8,807391.98,13.65666667,8.119581,70.63378429,1017.920457,9.026161577,4.414125869,226.4926057,7.923306854,0.37123096,Large Urban Areas,0.006856933,76.62294631
2020,4,Aberdeen King Street,Roadside,394333,808770,14.82,8.027124,70.92084171,1017.919301,9.144852563,4.329778106,227.3288432,7.972199681,0.60533632,Large Urban Areas,0.003619307,9.599338545
2020,4,Aberdeen Market Street 2,Roadside,394551.62,805673.18,14.29666667,8.728048,71.00303479,1017.922244,8.020016903,4.40956801,227.4892803,7.893284739,0.23528148,Large Urban Areas,0.003417075,7.363513475
2020,4,Aberdeen Union Street Roadside,Roadside,393655.92,805967.6,11.692,8.218629,70.53517513,1017.920333,8.565042484,4.352889585,225.4499483,7.825583469,0.2941473,Large Urban Areas,0.007883783,13.61053035
2020,4,Aberdeen Wellington Road,Roadside,394410.99,804813.2,15.32333333,8.13949,71.33681101,1017.923114,8.092735098,4.656065177,227.5255951,7.707425677,0.44686476,Large Urban Areas,0.003963479,9.754705711
2020,4,Alloa A907,Roadside,288689,693068,11.33,8.504625,72.51045298,1018.013288,15.87089836,4.637863389,206.7702147,8.910927906,0.47204764,Other Urban Areas,0.003657907,2.820852372
2020,4,Angus Forfar Glamis Road,Roadside,345249,750386,14.88333333,8.584554,73.07368428,1017.988244,8.512189498,4.001383436,206.019523,7.919039407,0.4798202,Rural Areas,0.003200968,13.91187362
2020,4,Auchencorth Moss,Rest,322165.87,656128.11,9.146666667,6.478966,73.91911321,1017.934138,6.791396362,4.535499796,195.7363781,7.560060749,0.59074232,Rural Areas,1.31E-05,1330.025786
2020,4,Dundee Broughty Ferry Road,Industrial,341970.73,730976.51,13.72666667,7.58328,72.31312327,1018.055099,11.78422619,4.22125381,214.4026284,8.85489369,0.36478436,Rural Areas,0.003589741,11.47388376
2020,4,Dundee Lochee Road,Kerbside,338859.24,730774.79,12.27666667,7.712846,72.25001334,1018.04809,12.98806926,4.556594402,215.7650302,8.341177064,0.50090012,Rural Areas,0.00690036,3.659449659
2020,4,Dundee Mains Loan,Rest,340970.55,731892.31,10.69333333,7.940157,72.15123035,1018.051335,13.07109892,4.632443086,213.8422823,8.431638504,0.49230888,Rural Areas,0.007024925,215.8970495
2020,4,Dundee Meadowside,Roadside,340243.04,730658.37,12.62,8.177032,72.24007588,1018.052645,11.78686432,4.221388028,215.4813165,8.79366246,0.39131364,Rural Areas,0.005301468,5.225675715
2020,4,Dundee Seagate,Kerbside,340486.33,730446.2,12.82,8.177032,72.24007588,1018.052645,11.78686432,4.221388028,215.4813165,8.79366246,0.21668598,Rural Areas,0.005301468,6.829277012
2020,4,Dundee Whitehall Street,Roadside,340277.72,730154.91,10.86,8.177032,72.24007588,1018.052645,11.78686432,4.221388028,215.4813165,8.79366246,0.21668598,Rural Areas,0.005301468,72.37791012
2020,4,E Ayrshire Kilmarnock St Marnock St,Roadside,242742,637705,12.93,7.180686,71.99517586,1017.529877,14.36431686,3.416647124,216.2642897,9.698537489,0.43812588,Other Urban Areas,0.002724441,8.746726285
2020,4,East Dunbartonshire Bearsden,Roadside,254271.48,672072.75,10.1875,7.70021,72.8842694,1017.931272,29.14009586,4.560217636,212.3864526,8.998908376,0.5637024,Rural Areas,0.002982085,9.571084396
2020,4,East Dunbartonshire Bishopbriggs,Roadside,260995.7,670132.48,12.24,8.152117,72.69828957,1017.97077,21.23816543,4.565398532,211.1089931,9.097211072,0.53732672,Rural Areas,0.002702925,9.929695603
2020,4,East Dunbartonshire Kirkintilloch,Roadside,265683.75,673520.86,12.75,8.14538,73.48976483,1017.960042,17.7349747,4.355783986,211.2816973,8.880038999,0.53603424,Rural Areas,0.003030127,9.422364395
2020,4,East Dunbartonshire Milngavie,Roadside,255325.27,674115.52,15.84827586,7.405385,73.83890438,1017.928785,26.37357371,4.100673391,213.3020133,9.002646742,0.60721908,Rural Areas,0.002726976,9.562910204
